Año de recolección;__modified;__owner;fuente;servicios;superficie;pais;ciudad;v_suelo;_nomciudad;dist_cdad
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;20;SAN BENITO;545,5695808
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;20;SAN BENITO;416,9693872
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;35;SAN BENITO;842,7775878
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;15;SAN BENITO;1350,05448
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;55;SAN BENITO;885,9872114
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;83;SAN BENITO;1178,881491
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;15;SAN BENITO;87,64418636
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;75;SAN BENITO;498,3090508
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;75;SAN BENITO;1481,497879
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;15;SAN BENITO;847,4881293
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;65;SAN BENITO;1689,732031
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;20;SAN BENITO;272,0150943
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;90;SAN BENITO;738,2023934
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;70;SAN BENITO;860,3078943
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;50;SAN BENITO;631,3757461
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;50;SAN BENITO;305,2745297
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;76;SAN BENITO;522,6864509
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;20;SAN BENITO;676,0059672
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;18;SAN BENITO;711,8302902
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;110;SAN BENITO;830,5563088
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;65;SAN BENITO;1324,146164
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;32;SAN BENITO;878,3770699
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;28;SAN BENITO;1083,619859
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;20;SAN BENITO;1003,370848
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;120;SAN BENITO;1557,220603
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;95;SAN BENITO;773,0116809
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;31;SAN BENITO;337,5060316
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;37;SAN BENITO;1047,591449
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;35;SAN BENITO;1493,35859
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;15;SAN BENITO;994,912706
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;300;QUILLACOLLO;1015,108637
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;668;QUILLACOLLO;269,9396327
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;298;QUILLACOLLO;980,9687394
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;255;QUILLACOLLO;760,3121943
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;255;QUILLACOLLO;609,4487264
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;342;QUILLACOLLO;930,2330313
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;190;QUILLACOLLO;857,1105226
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;243;QUILLACOLLO;1010,69061
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;198;QUILLACOLLO;1226,425916
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;353;QUILLACOLLO;1393,796914
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;161;COLCAPIRHUA;1385,657118
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;222;COLCAPIRHUA;2207,904028
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;200;QUILLACOLLO;829,1720141
2019;2019-12-01;189513;Tercero informante;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;230;QUILLACOLLO;1842,949388
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;248;QUILLACOLLO;2041,393566
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;COLCAPIRHUA;1444,442723
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;250;QUILLACOLLO;667,5419183
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;163;QUILLACOLLO;680,676487
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;294;QUILLACOLLO;775,4809172
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;163;QUILLACOLLO;1148,724788
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;132;QUILLACOLLO;1272,843612
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;219;COLCAPIRHUA;1048,234617
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;631;QUILLACOLLO;773,9423567
2019;2019-12-01;189513;Tercero informante;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;390;QUILLACOLLO;1000,112235
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;283;QUILLACOLLO;953,9423458
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;112;COCHABAMBA;8033,474834
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;87;COCHABAMBA;8037,614024
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;COCHABAMBA;7934,169013
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;COCHABAMBA;7940,223568
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;76;COCHABAMBA;7912,448724
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;85;COCHABAMBA;8174,202687
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;84;COCHABAMBA;8273,484395
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;84;COCHABAMBA;8261,499898
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;90;COCHABAMBA;8376,871172
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;113;COCHABAMBA;8449,537287
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;72;COCHABAMBA;7677,161902
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;96;COCHABAMBA;7498,977652
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;88;COCHABAMBA;8043,233497
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;76;COCHABAMBA;8221,475551
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;70;COCHABAMBA;8226,55724
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;70;COCHABAMBA;8218,191759
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;82;COCHABAMBA;8186,576542
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;81;COCHABAMBA;8212,924451
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;76;COCHABAMBA;8414,019624
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;107;COCHABAMBA;8409,651642
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;94;COCHABAMBA;8044,685437
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;123;COCHABAMBA;7710,109983
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;114;COCHABAMBA;7584,979287
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;173;COCHABAMBA;7392,353362
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;140;COCHABAMBA;8442,746722
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;140;COCHABAMBA;8422,033482
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;180;COCHABAMBA;6220,773749
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;136;COCHABAMBA;6372,864709
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;86;COCHABAMBA;6714,126416
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;93;COCHABAMBA;7487,249769
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;81;COCHABAMBA;8688,098165
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;Hasta 500 m2;BOLIVIA;COCHABAMBA;60;COCHABAMBA;9034,205996
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;Hasta 500 m2;BOLIVIA;COCHABAMBA;76;COCHABAMBA;8761,662415
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;857;COCHABAMBA;1959,5739
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;1000;COCHABAMBA;2045,614083
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;444;COCHABAMBA;1858,928852
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;966;COCHABAMBA;2002,434423
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;565;COCHABAMBA;2094,81726
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;1950;COCHABAMBA;929,919648
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;1829;COCHABAMBA;852,5967153
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;1000;COCHABAMBA;853,0149599
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;1867;COCHABAMBA;823,8533691
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COCHABAMBA;320;COCHABAMBA;2782,101974
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;400;COCHABAMBA;2374,756426
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;444;COCHABAMBA;3129,756139
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;400;COCHABAMBA;3387,218761
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;714;COCHABAMBA;2116,957118
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;686;COCHABAMBA;2275,937431
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;548;COCHABAMBA;2328,54817
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;432;COCHABAMBA;2526,112107
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;544;COCHABAMBA;2427,033336
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;417;COCHABAMBA;2175,721225
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;400;COCHABAMBA;1853,839137
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;400;COCHABAMBA;2005,311065
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;375;COCHABAMBA;2667,845554
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;550;COCHABAMBA;3158,804497
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;329;COCHABAMBA;4417,752653
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;310;COLCAPIRHUA;3540,314801
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;614;COCHABAMBA;3229,492597
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;412;COCHABAMBA;1993,241536
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;820;COCHABAMBA;2381,024692
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;784;COLCAPIRHUA;3777,517178
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;443;COCHABAMBA;2684,500177
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;900;COCHABAMBA;4299,402255
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;470;COCHABAMBA;3710,273174
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;623;COCHABAMBA;2657,622105
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;486;COCHABAMBA;3610,828314
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;560;COCHABAMBA;3588,796186
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;545;COCHABAMBA;3900,164227
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;590;COCHABAMBA;4321,451832
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;520;COLCAPIRHUA;3287,967122
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;476;COLCAPIRHUA;3201,018166
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;620;COCHABAMBA;2481,014258
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;410;COCHABAMBA;3409,048267
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;421;COCHABAMBA;2878,851258
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;496;COCHABAMBA;2986,227206
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;574;COCHABAMBA;3164,558479
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;540;COCHABAMBA;3453,829504
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;640;COCHABAMBA;2703,164743
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;480;COCHABAMBA;3184,054377
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;312;COCHABAMBA;3979,874613
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;421;COCHABAMBA;1923,349249
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;597;COCHABAMBA;1775,643129
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;601;COCHABAMBA;1740,921599
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;437;COLCAPIRHUA;4288,464686
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;546;COCHABAMBA;2929,751438
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;153;COCHABAMBA;7081,284481
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;50;COCHABAMBA;6981,982475
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;326;COCHABAMBA;6878,425356
2019;2019-12-01;189513;Oferta publicada;Sin servicios basicos;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;115;COCHABAMBA;5912,015341
2019;2019-12-01;189513;Oferta informada por oferente;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;221;COCHABAMBA;6039,444985
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;166;COCHABAMBA;6737,805869
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;140;COCHABAMBA;6736,320707
2019;2019-12-01;189513;Oferta publicada;Agua y luz;De 500 a 2.000 m2;BOLIVIA;COCHABAMBA;216;COCHABAMBA;6928,271939
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;140;COCHABAMBA;6737,686675
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;340;COCHABAMBA;6892,773651
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;340;COCHABAMBA;6902,990999
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;340;COCHABAMBA;6882,097623
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;264;COCHABAMBA;3071,565281
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;COCHABAMBA;5028,252881
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;100;COCHABAMBA;5009,865419
